,urls,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,description,dimensions_sq_m
1623,https://www.rightmove.co.uk/properties/145398908#/?channel=RES_LET,"Cypress Grove, Hainault, IG6",2350,542,Now,2712.0,Ask agent,Part furnished,Long term,Terraced,3.0,1.0,"Anisten Homes present this newly renovated 3/4 bedroom semi-detached house with 2 separate receptions and driveway parking. The property benefits from gas central heating, spacious and airy bedrooms, fitted kitchen and offers ample living space as well as extra storage with a large garden and side entrance. The interior is modern and brand new throughout. Close to local amenities and great transport links.

Property Key Features:

- 3/4 Bedroom House
- Newly Renovated Throughout
- Airy and Spacious Bedrooms
- Ample Storage Space
- Driveway Parking
- Free On Street Parking
- First Floor Family Bathroom
- Extra Storage
- Separate Fitted Kitchen
- Spacious Throughout
- Large Rear Garden
- Semi-Detached House
- Side Entrance
- Well Decorated Interior
- Close To Local Amenities
- Walking Distance To Hainault Station
- Unfurnished
- White Goods Provided
- Available To View Now

Viewings are highly recommended, call AnistenHomes to arrange.",
1624,https://www.rightmove.co.uk/properties/145398881#/?channel=RES_LET,Uxbridge,4400,1015,Now,5500.0,Ask agent,Furnished,Long term,Semi-Detached,5.0,1.0,"Haart of Hayes are proud to present this bright and spacious five bedroom house located near Hillingdon Hospital.

This five-bedroom, two-bathroom house near Hillingdon Hospital and Brunel University offers ample space for a large family or those who enjoy extra room. The modern kitchen provides a stylish and functional focal point, perfect for gatherings and meals.

The property comprises of a reception room opens up into well maintained garden with a shed, fully fitted modern eat-in kitchen with integrated appliances and downstairs Shower room.There are four double bedroom with wardrobes and a family bathroom on first floor .

The property benefits from being ideally located for all the shops, bars and restaurants on the high street and boasts off street parking.
The nearest stations are Hayes and Harlington station as well as access to the M4/M25.



Perfect place for a family or a professional couple seeking a quiet, charming and well located home

Please call haart of Hayes to arrange a viewing on 0208-561-3130.


This property is available with a Deposit Free option which means that instead of paying a traditional six weeks security deposit you pay a fee of one week’s rent + VAT to become a member of a deposit free renting scheme which significantly reduces the up-front costs. This fee is non-refundable and is not a deposit so cannot be used towards covering the cost of any future damage



This property is available with a Deposit Free option which means that instead of paying a traditional five weeks security deposit, you pay a fee of one weeks rent + VAT (subject to a minimum of £120 + VAT) to become a member of a deposit free renting scheme which significantly reduces the up-front costs. This fee is non-refundable and is not a deposit so cannot be used towards covering the cost of any future damage.",
1625,https://www.rightmove.co.uk/properties/145398875#/?channel=RES_LET,"Aslett Street, London, SW18 2BQ",1900,438,07/04/2024,2192.0,12 months,Unfurnished,,Maisonette,2.0,1.0,"LettingaProperty are pleased to offer this modern styled maisonette property to rent located in an area of London. The property is available from 07-04-2024 for a minimum 12 months tenancy and is let unfurnished. This great condition 2 bedroom, 1 bathroom property benefits from these key features: rear yard, permit parking, no garage and gas & electric heating system.

 This wonderful home could be yours to rent for just £1,900.00 per calendar month and a deposit of £2,192.00.",
1626,https://www.rightmove.co.uk/properties/145398845#/?channel=RES_LET,"Wood Crescent, Television Centre, White City, London, W12",2817,650,15/03/2024,3250.0,Ask agent,Unfurnished,Long term,Apartment,1.0,1.0,"Fantastic one bedroom apartment available to rent in the iconic Television Centre

Description

This fabulous apartment presents wonderful entertaining space featuring an open-plan Italian Dada kitchen with Terrazzo stone worktops. The kitchen further benefits from built-in appliances and an abundance of storage.

The reception area leads off from the kitchen and allows access to the private balcony through floor to ceiling glass sliding doors.

The principal bedroom offers bespoke built-in storage and the advantage of large windows allowing for plenty of natural light to enter the apartment. The bathroom adjoins via the walk-through wardrobe.

Applicant Note:
Images provided were taken over six months ago. This flat overlooks the final re-development of the Television Centre. This Residential works is scheduled to start in 2024. You will have views of the affordable housing development which is on the other side of the train line.
This property has/may have cladding, as far as we know the current position with the property is It’s been tested and there are no works required.
We have been told that this property has no cladding*

* You should make enquires about the external wall system of the property, if it has cladding and if it is safe or if there are interim measure in place.



Television Centre is situated in West London on the edge of Shepherd’s Bush next to Westfield Shopping centre amongst the overall 145 acre regeneration of White City. This ambitious project includes the creation of a new academic hub and campus for Imperial College London, new homes and new public park, the expansion of Westfield London including the John Lewis, and the redevelopment of the former BBC Media village into a new office quarter – White City Place. Television Centre has easy access to London’s vast established transport network.

In addition to White City and Wood Lane Underground stations, the area is served by excellent Overground, bus and road routes into the West End, the City, Canary Wharf and beyond.

The private members club White City House by Soho House Group opened in 2018 with a 47 bedroom hotel and members club, roof top swimming pool and four screen cinema. This will be complimented by independent restaurants and cafes on the famous forecourt.

Square Footage: 619 sq ft





Deposit payable: £3,461.55 (5 weeks rent)
Holding Deposit: £692.31 (1 weeks rent)
Minimum Term: 12 months
Rent must be paid monthly in advance",
1627,https://www.rightmove.co.uk/properties/145398842#/?channel=RES_LET,"Abercrombie Street, Battersea, London, SW11",2300,531,04/04/2024,,Ask agent,Ask agent,Long term,Flat,2.0,2.0,"Available from April, this fully furnished two-bedroom, two-bathroom residence with a balcony occupies the first floor of a meticulously converted Victorian Terrace House, nestled in the highly desirable Abercrombie Street, SW11.

Boasting a tasteful interior, this property features two bedrooms and two well-appointed bathrooms. Additionally, it offers the luxury of its own demised terrace, basking in sunlight throughout the day.

Benefiting from Wandsworth Council's low council tax rate, this residence has recently undergone a comprehensive refurbishment, ensuring a high standard of living for its occupants.

Strategically situated just moments away from the picturesque expanses of Battersea Park and the thriving Battersea Power Station development, residents of Avercrombie Street enjoy a coveted lifestyle. Transport links are abundant, with nearby Clapham Junction providing direct connections to Gatwick Airport, as well as easy access to Queenstown Road, Battersea Park, and Battersea Power Station, which hosts the Northern Line. Additionally, the property is within close proximity to a selection of primary and secondary schools, making it an ideal choice for sharers, individuals, or families alike.",
1628,https://www.rightmove.co.uk/properties/145222319#/?channel=RES_LET,"The Lark, Nine Elms, SW11",3413,788,19/03/2024,4095.0,12 months,Furnished,Long term,Apartment,2.0,2.0,"Perfect for couples, sharers and families alike, this fantastic two bedroom, two bathroom modern furnished apartment is available to rent in this development, ideally located in Nine Elms. You will not want to miss a chance to live at The Lark.

The Lark offers an unparalleled rental experience as it has been designed and built entirely with renters in mind.

Experience luxury accommodation with high specification interiors and flexible lease options, across a range of prices and layouts to suit your style of living. All apartments benefit from wireless controlled heating and cooling, floor-to-ceiling windows and fitted wardrobes in addition to the private balconies with stylish outdoor furniture provided.

Enjoy exceptional on-site benefits, all designed to make the experience of moving as stress-free as possible. Our concierge team are on hand 24/7 and always happy to help. Speak with the team or your community through our sophisticated resident app, and feel connected on-demand with our superfast fibre broadband. The Lark residents will also benefit from amenities including a virtual workout studio, intimate cinema room, stylish resident's lounge and co-working space, private meeting rooms and a large private podium garden. Pets are welcome too!

EPC and Council tax available on request.

*Concession - Price based on 12 month contract with 2 weeks rent free included. After 2 weeks rent free the monthly cost will be £3550. Terms & Conditions apply.*",7.0
1629,https://www.rightmove.co.uk/properties/145398827#/?channel=RES_LET,"St. Clements Avenue, London, E3",1850,427,26/03/2024,2134.0,Ask agent,Furnished,Long term,Apartment,1.0,1.0,"Well-proportioned and set on the top floor, this 1 bedroom apartment is presented in excellent condition and benefits from modern interiors, good natural light throughout the day, and a private balcony with far reaching views - all within moments of Tower Hamlets Cemetery Park, Mile End Park and Mile End underground station.

Comprising an open plan living room and kitchen with engineered wood flooring, a fully integrated kitchen with space for dining and a private decked balcony with far reaching views. There is a fully tiled contemporary bathroom, bedroom with 3 double wardrobes, as well as further built-in storage in the living area and entrance hall.

Set within the grounds of the old St Ckement's Hospital, some of which has been retained and forms part of the façade of this striking development, Longbow Apartments is one of the modern blocks at the eastern end which allows swift access into the green open spaces of Tower Hamlets Cemetery Park. The development boasts a series of communal garden squares for residents to enjoy, as well a secure entrance and secure cycle storage.

Located on the borders of Mile End and Bow, the apartment is within walking distance of a number of East London’s renowned green spaces and waterways, including Mile End Park & Leisure Centre, Limehouse Cut and Regent’s Canal.
The property is well located with excellent transport links including Mile End Underground Station with the Central, District and Hammersmith & City lines (approx 0.1 miles), and multiple bus routes along Mile End Road allowing swift access to the City, Canary Wharf and the West End.

Mile End also has a burgeoning community of independent shops, restaurants and cafes centred around Burdett Road and Mile End Road, and The Queen Elizabeth Olympic Park and Westfield Stratford Shopping Centre are also easily accessible. The prestigious Tredegar Conservation Area is also just across the road from the development and offers some of the best gastro pubs in the area.

Details
Deposit amount: 5 weeks rent
Local Authority: Tower Hamlets
Council Tax Band: C
Minimum tenancy length: 12 months preferred
EPC Rating: B",
1630,https://www.rightmove.co.uk/properties/143225366#/?channel=RES_LET,"Fitzroy House, 6 Palmer Road, SW11",3150,727,Now,3635.0,6 months,Furnished,Long term,Flat,1.0,1.0,"A fantastic new one bedroom property in the newly completed Fitzroy House.

Fitzroy House is the newest building to be completed in the Prince of Wales Development and offers luxury living close to Battersea Park and Battersea Power station.

The property is beautifully finished boasting one bedroom with built in storage, a contemporary bathroom, and modern fully integrated kitchen with open plan living room.

The property further benefits form a private balcony, 24 concierge and swimming pool.nnOur China Desk is here for you, if Chinese is your preferred language, please get in touch via WeChat ()",
1631,https://www.rightmove.co.uk/properties/145398500#/?channel=RES_LET,"Nine Elms Lane, London, SW11",3600,831,Now,,12 months,Unfurnished,Long term,Apartment,2.0,2.0,"*ADVERTISED RENT INCLUDES 4 WEEKS RENT FREE - EXCLUSIVE MARCH OFFER*

Reimagine city living across 17 floors of luxury living in Nine Elms. This brand new, bright two-bedroom apartment is perfect for couples or sharers. Our pet-friendly two-bedroom apartment hosts two balconies, built-in wardrobes, storage closets, and a separate Smeg washer and dryer.

Each bedroom includes access to the balcony.

Entertain friends in the open-plan living room/kitchen featuring all Smeg appliances.
Living spaces and bedrooms have floor-to-ceiling windows, underfloor heating, and a cooling system. Spacious bathrooms feature built-in storage, rainfall showers, and bathtubs.

The Bloom Lifestyle:
At Bloom Nine Elms, home is so much more than just your four walls. Work from home in your choice of amenity spaces like our dedicated co-working space and meeting rooms, or your choice of resident lounges on the ground, 10th and 17th floor.


Take a walk through our orangery and see what's blooming or find a comfy sun lounger and chill by the pool. Skip the happy hour crowd and unwind in the sky bar and lounge, overlooking the Thames and central London. We've got you covered, other on-site amenities include a 24/7 gym, yoga and bike studio, cinema room, swimming pools, rooftop terraces, piano lounge, orangery, courtyard, kids play area and more.

Location:
Bloom Nine Elms is moments from central London on the Northen Line, bike, and foot. Battersea Power Station Shopping Centre is a 9 minute walk away- full of restaurants, bars, shops and more. Need the Victoria line or National Rail? Vauxhall is only an 18 min walk away.
Bloom Nine Elms, located in Zone 1, is curated to have everything you need to experience all of life's possibilities.

*Images are representative of the variety of flats available at Bloom, Nine Elms.
* Smeg appliances
* North-West views
* 4th floor
* Open-plan living spaces
* Two balconies
* Underfloor heating
* Floor-to-ceiling-windows
* Built-in storage
* Separate washer and dryer
* Comfort cooling
* En-suite bathrooms
* Pet Friendly
* Parcel service
* Dedicated Property Manager and Onsite Team

Unparalleled amenity spaces
* Onsite 24/7 Premium Gym
*Yoga & spin studio
* Rooftop pools
* Cinema
* Kid's Club
* Rooftop terrace with fire pits and panoramic views of central London
* Co-working space with meeting rooms
* Demonstration kitchen
* Private dining lounge
* Exclusive resident events
* Games Room
* Orangery
* Horticultural Garden

*Concession* Price based on 12 month contract with 4 weeks rent free included. After 4 weeks rent free the monthly cost will be £3900

Images and floorplans used are for illustrative purposes only. Individual apartment sizes, features, furniture and layouts may vary.",79.0
1632,https://www.rightmove.co.uk/properties/145398758#/?channel=RES_LET,"Manstone Road, Kilburn, NW2",1387,320,13/03/2024,1600.0,12 months,"Furnished or unfurnished, landlord is flexible",Long term,Flat,1.0,,"Abacus Estates are pleased to offer this studio flat with direct access to communcal gardens. Located just off the High Street this flat offers a spacious living area and great transport links. Kilburn Tube (Jubilee line) is only a short walk away and the flat also offers access to Cricklewood Overground Station.

Please call for more information or to arrange a viewing.",
1633,https://www.rightmove.co.uk/properties/145398728#/?channel=RES_LET,"Mimosa Street, Parsons Green, Fulham, London, SW6",5417,1250,15/04/2024,7500.0,Ask agent,Unfurnished,Long term,Terraced,4.0,2.0,"A fantastic four bedroom family house situated off the Fulham Road

Description

This property expands over three floors, offering over 1600 sq ft of bright living space.

The ground floor comprises a double reception room with wood floors and bay window, which fills the room with natural light, leading onto an eat-in kitchen. Double doors open onto the low maintenance patio garden. There is also access down into the cellar from this floor.

The sizable principal bedroom is situated on the first floor, with fitted wardrobes and an en suite bathroom, with a bath and a separate shower.

There are three further bedrooms and a family bathroom with a bath and separate shower on the top floor.

Applicant note:
Please not these photos are over 6 months old



Mimosa Street runs south off Fulham Road and is approximately 0.2 miles from Parsons Green underground station, as well having many bus routes in close proximity, including the 14, to the West End.

There are many popular coffee shops and restaurants along Fulham Road and New Kings Road, and a variety of schools, including Pippa Pop-Ins, Thomas's Fulham and Lady Margaret's.

Square Footage: 1,636 sq ft





Holding Deposit £1,250.00 ( 1 week )
Deposit Payable £7,500.00 ( 6 weeks )
Minimum Term: 12 months
Rent must be paid monthly in advance.",
1634,https://www.rightmove.co.uk/properties/145398704#/?channel=RES_LET,"Knaresborough Drive, London, SW18",3500,808,08/05/2024,,Ask agent,"Furnished or unfurnished, landlord is flexible",Long term,Apartment,2.0,2.0,"Rosewood Estates are proud to present this beautifully presented three-bedroom property located in Earlsfield.

The property boasts beautiful lighting through the large open plan reception room with a fully fitted kitchen and a wraparound private terrace. All three bedrooms have built in wardrobes, and they are all genuine doubles. Two modern bathrooms one of which is an ensuite.

The property further benefits from views overseeing River Wandle, double glazing throughout and underfloor heating.

Waterbank House is located close to central Earlsfield, benefiting from the local amenities including shops, bars, restaurants and transport links. King George's park is also close by.",
1635,https://www.rightmove.co.uk/properties/145398689#/?channel=RES_LET,"Glenilla Road, London",3250,750,Now,3750.0,Ask agent,"Furnished or unfurnished, landlord is flexible",Long term,Flat,3.0,2.0,"A beautifully bright split level three bedroom property available on the 2nd and 3rd floor of this charming period property. Located only moments from the vibrant Haverstock Hill and Belsize Park Tube station (Northern Line), also walking distance to Swiss Cottage (Jubilee line). Accommodation includes 3 double bedrooms, open plan kitchen and reception room , family bathroom and 2nd w/c with new carpets in the bedrooms and original wood floors in the reception room. Belsize Park is in a highly desirable area in North West London nestled between Primrose Hill and Hampstead. The area benefits from wide open streets and a village type feel but it is extremely well located for easy access to central London. There is an abundance of parks and open spaces with Hampstead Heath and Primrose Hill both being just a short walk away. Furnished or Unfurnished NO HMO LICENCE (no sharers)",
1636,https://www.rightmove.co.uk/properties/143921168#/?channel=RES_LET,"Gillender Street, London, E3",1850,427,Ask agent,2134.0,Ask agent,Furnished,Long term,Flat,1.0,1.0,"This bright and spacious 1 bed on the 2nd floor is available on a fully furnished basis. The apartment comprises a large bedroom with en-suite, open plan kitchen and living space, a private balcony, washer dryer and integrated appliances.

Residents can also benefit from the onsite amenities including 24hr concierge, private screening room, roof terrace and waterside café.

The three waters of Bow Creek, the River Lea and the Limehouse Cut meet in the heart of east London, the city's fastest growing area. The homes at Three Waters give you cityscapes with head space – a raised garden, roof terrace and generous private balconies offer views of The City, and with water surrounding the properties, you'll enjoy triple the tranquillity.

EPC Band: B
Council Tax Band: C
Deposit Payable: £2192.30
Available from 13th March 2024.",
1637,https://www.rightmove.co.uk/properties/145298849#/?channel=RES_LET,"Acanthus Road, London, SW11",1000,231,Now,1154.0,Ask agent,Furnished,Long term,House Share,1.0,2.0,"Property Reference: 2005528.

DOUBLE BEDROOM available in three bedroomed house.   This is a flat share - you room is freshly painted with new carpet

This is a wonderful three double bedroom house, which is a real home in a fantastic location. 

Upstairs: The three bedrooms and main bathroom 
Downstairs: large separate sitting room, garden, large eat in kitchen and loo

There is south facing garden.  

The house is exactly 5 minutes walk to Clapham Common and 10 minutes walk to Clapham Junction station.  



The other two bedrooms are occupied by young professionals.

I'm afraid this opportunity is not suitable for couples as we already have a couple in the house.




- Rent Amount: £1,000.00 per month (£230.77 per week)
- Deposit / Bond: £1,153.84
- 3 Bedrooms
- 2 Bathrooms
- Property comes furnished
- Available to move in from 04 March, 2024
- Minimum tenancy term is 12 months
- Maximum number of tenants is 1
- No Students
- Pets considered / by arrangement
- Smokers considered
- Not Suitable for Families / Children
- Bills not included
- Property has parking
- Property has garden access
- EPC Rating: EPC Not Required (Shared Accommodation)




You will be charged any admin fees.


** Contact today to book a viewing and have the landlord show you round! **
Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.",
1638,https://www.rightmove.co.uk/properties/145281476#/?channel=RES_LET,"Finn House, London, N1",2200,508,Now,2538.0,Ask agent,Furnished,Long term,Flat,3.0,1.0,"Property Reference: 1833189.

Modern 3-Bedroom Flat (no living room) in Shoreditch - Urban Comfort and Style
Discover the epitome of urban living with this inviting 3-bedroom flat nestled in the heart of Shoreditch. Positioned on the first floor (no lift), this residence combines contemporary charm with practicality, offering a comfortable haven amidst the bustling streets of East London.



- Rent Amount: £2,200.00 per month (£507.69 per week)
- Deposit / Bond: £2,538.46
- 3 Bedrooms
- 1 Bathrooms
- Property comes furnished
- Available to move in from 04 March, 2024
- Minimum tenancy term is 6 months
- Maximum number of tenants is 3
- Students welcome to enquire
- No Pets, sorry
- No Smokers
- Family Friendly
- Bills not included
- Property has parking
- No Garden Access
- Property has fireplace
- EPC Rating: Currently Being Obtained




You will be charged any admin fees.


** Contact today to book a viewing and have the landlord show you round! **
Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.",
1639,https://www.rightmove.co.uk/properties/144903557#/?channel=RES_LET,Summerland Gardens London N10,1695,391,29/05/2024,1956.0,Ask agent,Furnished,Long term,Apartment,1.0,1.0,"A fantastic one bedroom apartment to rent located in the heart of Muswell Hill situated moments from the array of cafes, restaurants and shops the area has to offer.

The property has a spacious reception, separate contemporary kitchen, large double bedroom with plenty of storage and stylish bathroom.

You will have the benefit of a private parking space.",
1640,https://www.rightmove.co.uk/properties/145252109#/?channel=RES_LET,"Finchley Road, London, NW11",1850,427,Now,2135.0,Ask agent,Unfurnished,Long term,Flat,2.0,1.0,"Property Reference: 2002479.

We are proud to offer this delightful 2 bedroom, 1 bathroom flat in a great location.

Available to move in from 04 March 2024. Property is offered unfurnished.

Viewing highly recommended. Contact OpenRent today for more details or to arrange a viewing!



Rent £1,850.00 per month (£426.92 per week)
Deposit / Bond is £2,134.61

Minimum tenancy is 3 months
Maximum number of tenants is 3


- Rent Amount: £1,850.00 per month (£426.92 per week)
- Deposit / Bond: £2,134.61
- 2 Bedrooms
- 1 Bathrooms
- Property comes unfurnished
- Available to move in from 04 March, 2024
- Minimum tenancy term is 3 months
- Maximum number of tenants is 3
- Students welcome to enquire
- Pets considered / by arrangement
- Smokers considered
- Family Friendly
- Bills not included
- No Parking Available
- No Garden Access
- EPC Rating: C




You will be charged any admin fees.


** Contact today to book a viewing and have the landlord show you round! **
Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.",
1641,https://www.rightmove.co.uk/properties/145398677#/?channel=RES_LET,"Benhill Road, London, SE5",2000,462,09/03/2024,2307.0,12 months,Unfurnished,Long term,Apartment,1.0,1.0,"Hello Neighbour are proud to present this stunning 1-bedroom flat offering a perfect blend of modern comfort and spacious living, located in Southwark.

The flat comes unfurnished, has been freshly repainted with new carpets laid (hence the pictures) and parking is available for residents with a permit from the council. Located just a short 12-minute walk from Denmark Hill Rail Station, commuting becomes a breeze, ideal for professional single occupant or couple.

Upon entering, you're greeted by a spacious living room, adorned with large windows, for lots of natural light, creating a welcoming atmosphere. The separate kitchen is a chef's delight, boasting a sleek design and integrated appliances. The spacious double bedroom features built-in cupboards, providing plenty of storage space and the 3 piece bathroom has contemporary fixtures for a stylish finish.

One of the highlights is the large rear garden, offering an oasis to unwind, relax or enjoying al fresco meals with friends and family. There's a diverse array of amenities, restaurants, and cultural attractions within close reach.

*To book a viewing: submit your enquiry and you'll receive an email and SMS detailing availability - within 10 min.",61.0
1642,https://www.rightmove.co.uk/properties/145398680#/?channel=RES_LET,"Southerton Road, Brackenbury Village, London, W6",1690,390,05/04/2024,,Ask agent,Part furnished,Long term,Apartment,1.0,1.0,"The property offers accommodation comprising entrance hall, bright reception room with open plan kitchen, double bedroom and bathroom. Situated just moments from Hammersmith Broadway with its multiple shopping and transport facilities, including four Underground lines.",
1643,https://www.rightmove.co.uk/properties/145398659#/?channel=RES_LET,"Knapp Road, London, E3",2200,508,09/04/2024,2538.0,12 months,Furnished,Long term,Apartment,2.0,1.0,"Hello Neighbour is proud to present this lovely and modern 2 bed & 1 bath property, based in a nice resident block on the first-floor, located in Bow, E3.

Available from 9th April, this furnished flat comprises 2 double bedrooms (one of them with built-in storage and a private balcony), bright living area with room for dining and sliding doors leading to the second private balcony. Contemporary fully fitted kitchen with integrated appliances, and 3 piece bathroom, plus internal storage throughout.

Lots of transport options, make this an ideal home for professional sharers.

Devons Road (DLR) - 4 minute walk
Bromley-by-Bow Underground (District & Hammersmith & City Lines) - 12 minutes walk

To book a viewing: submit your enquiry and you'll receive an email and SMS detailing availability - within 10 min.",73.0
1644,https://www.rightmove.co.uk/properties/143400869#/?channel=RES_LET,"Columbia Gardens, Lillie Square, Earls Court, London, SW6",2817,650,Ask agent,3250.0,Ask agent,Furnished,Long term,Flat,1.0,1.0,"A luxuriously finished 1 bedroom apartment to rent in Lillie Square, Earls Court SW6

This contemporary apartment comprises 1 bedroom, 1 bathroom, living/dining room, open plan kitchen, private patio and lift access.

Lillie Square offers modern mansion block living with lateral apartment spaces designed with attention to detail and high specification which includes Balthaup kitchens with natural stone worktops, Miele and Siemens appliances, bespoke bathrooms, high quality engineered timber floors to living space and hallway, luxury carpets to bedrooms, comfort cooling and underfloor heating.

Residents of Lillie Square also benefit from 24-hour 5-star concierge, 24-hour security and management team and access to an exclusive clubhouse which includes a gym, pool, spa, sauna and steam room, and an elegant lounge area.

EPC: B

Approximately 51.5 sq m (554 sq ft)

Available to rent furnished through Knight Frank South Kensington.
Additional information
We have been informed that the building has been constructed using some combustible materials. However, we have received documents confirming that the building has been assessed by a competent person, who has concluded that the fire risk is sufficiently low, and that no remedial works are required to the external wall of the building. If necessary, further information can be provided upon request.",
1645,https://www.rightmove.co.uk/properties/144866399#/?channel=RES_LET,"Palmer Road, London, SW11",2800,646,Now,3231.0,Ask agent,Furnished,Long term,Flat,1.0,1.0,"Property Reference: 1992918.

EXCEPTIONAL ONE-DOUBLE BEDROOM NEXT TO THE BATTERSEA POWER STATION WITHIN SOUGHT AFTER DEVELOPMENT SW11

Uncover a stylish one-bedroom retreat in Park East, part of the Prince of Wales Drive development in Battersea.

This contemporary 588sqft space includes a spacious double bedroom with ample wardrobe space, Italian-designed bathroom with heated walls/floors, and an open plan living/kitchen area leading to a generous private balcony. Enjoy comfort cooling, Siemens appliances, and a sizable storage cupboard.
Opposite Battersea Park, adjacent to Battersea Power Station, with excellent transport links (Northern Line).

Experience the convenience of a 24-hour concierge, a fully equipped spa with a pool, sauna/steam room, and communal spaces.

Additional 2024 enhancements: Resident's Cinema, Flexible Workspaces, Games Area, Private Garden, Karaoke Room, Screening Room, 24th Floor Bar and Lounge.

Key Features:



- Rent Amount: £2,800.00 per month (£646.15 per week)
- Deposit / Bond: £3,230.76
- 1 Bedrooms
- 1 Bathrooms
- Property comes furnished
- Available to move in from 05 March, 2024
- Minimum tenancy term is 12 months
- Maximum number of tenants is 2
- Students welcome to enquire
- Pets considered / by arrangement
- No Smokers
- Family Friendly
- Bills not included
- No Parking Available
- No Garden Access
- EPC Rating: B




You will be charged any admin fees.


** Contact today to book a viewing and have the landlord show you round! **
Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.",
1646,https://www.rightmove.co.uk/properties/144606083#/?channel=RES_LET,"Canary Wharf, London, E14",1650,381,15/04/2024,1900.0,Ask agent,Furnished,Long term,Flat Share,1.0,2.0,"Property Reference: 1984559.

Guest bedroom available with separate study and bathroom (£1650) in shared flat (pictures 2-4). En-suite bedroom let agreed (young professional female).

This immaculately finished apartment is arranged on the 2nd floor of Handlebury House, Orchard Wharf. Designed with a large balcony, this contemporary new apartment features an open-plan kitchen, living and dining room, two luxury bathrooms to accompany the two bedrooms, and plenty of hallway storage.

Located on the west bank of River Lea, Orchard Wharf boasts its fabulous luxury apartments with stunning views across the River Thames and O2 Arena. With close proximity to Canary Wharf (15 minute walk), supermarkets (10 minute walk), local parkland, and excellent shopping, the Docklands is now heralded as one of London’s most popular neighbourhoods in East London. The area is well served by bus routes, cycle lanes, the DLR and London Underground. The closest station is a 5 minute stroll away at East India DLR, a 2 minute hop to Canning Town with access to the Jubilee Line and just a 4 minute service to Canary Wharf that has access across the Capital with the new Crossrail Elizabeth Line. Equally, the DLR provides the fastest route to the City of London, with connection to Bank taking less than 15 minutes. Orchard Wharf is also excellently placed for quick connections to London City Airport, under 10 minutes via East India DLR.

Apartment Features:
* Modern, stylish 963 sq ft new build apartment, offering riverside, O2 Arena, and city skyline views
* Master bedroom with high quality integrated en-suite. Furnished with brand new furniture including a double bed with storage drawers, mattress, bedside tables, desk and chair  (LET AGREED)
* Guest bedroom with separate study and bathroom, furnished to the highest standard with a high quality double bed with storage drawers, mattress, and bedside tables (AVAILABLE)
* Contemporary Smeg fitted kitchens with composite worktops, integrated dishwasher and kitchen appliances. Furthermore the kitchen benefits from a breakfast bar with 3 black high quality bar stools
* Vast living room with easy access to private balcony. Furnished with 2 large black leather sofas, large rug, modern coffee table, and sleek TV cabinet with 55” Smart TV
* Large privately balcony to enjoy the morning sunrise
* Underfloor heating throughout and chrome finish to the heated towel rail
* On-site 24hr concierge service and lift access to each floor
* Safe and secure area with CCTV security, double fob entry system, underground bike storage, and access to their very own exclusive lounge situated on the ground level
* Beautifully maintained rooftop terrace, landscaped courtyard gardens and recreational areas exclusive to the development. Ideally located for walking/jogging along the river
* Note: given this will be under a Lodgers agreement, bills and council tax (Band F) are excluded (expected c. £220/month per room)


- Rent Amount: £1,650.00 per month (£380.77 per week)
- Deposit / Bond: £1,900.00
- 2 Bedrooms
- 2 Bathrooms
- Property comes furnished
- Available to move in from 15 April, 2024
- Minimum tenancy term is 6 months
- Maximum number of tenants is 1
- No Students
- No Pets, sorry
- No Smokers
- Not Suitable for Families / Children
- Bills not included
- No Parking Available
- Property has garden access
- EPC Rating: EPC Not Required (Shared Accommodation)




You will be charged any admin fees.


** Contact today to book a viewing and have the landlord show you round! **
Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.",
1647,https://www.rightmove.co.uk/properties/144556133#/?channel=RES_LET,"Down Place, London, W6",2375,548,Now,2740.0,Ask agent,"Furnished or unfurnished, landlord is flexible",Long term,Flat,2.0,2.0,"Property Reference: 1982805.




VERY LARGE BUILT DELUXE APARTMENT IN PROMINENT LOCATION 6 MINUTES WALK TO THE RIVER AND STATION






































- Rent Amount: £2,375.00 per month (£548.08 per week)
- Deposit / Bond: £2,740.38
- 2 Bedrooms
- 2 Bathrooms
- Property comes furnished or unfurnished (tenant can decide)
- Available to move in from 05 March, 2024
- Minimum tenancy term is 12 months
- Maximum number of tenants is 4
- No Students
- No Pets, sorry
- No Smokers
- Family Friendly
- Bills not included
- No Parking Available
- No Garden Access
- EPC Rating: E




You will be charged any admin fees.


** Contact today to book a viewing and have the landlord show you round! **
Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.",
1648,https://www.rightmove.co.uk/properties/145398509#/?channel=RES_LET,"Botwell Lane, Hayes, Greater London, UB3",4000,923,15/03/2024,,Ask agent,Furnished,Long term,Detached,6.0,4.0,"Galaxy Real Estate brings to the market a Ready To Move in, 3 Bedroom Detached house within a prime location just outside of Hayes Town Centre. This property provides excellent Transport Links to Hayes & Harlington Station and comes with a spacious front & back garden alongside a private driveway and external storage space.",
