,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,dimensions,description
https://housinganywhere.com/room/ut1364879/gb/London/dartmouth-road?categories=studio-for-rent%2Capartment-for-rent&page=26,"Dartmouth Road, London",GBP 4865 - GBP 5600,0,now,6 months,1 month,Furnished,Long term,Entire house,4 bedrooms,1,Property: 164 m²,"A four bed house with a driveway and free street parking (outside ULEZ)  Accommodates  7-10 guests comfortably

A 7 min walk from Forest Hill station (London Bridge in 12 minutes).  Frequent buses and overground trains.  

Plenty of bars, restaurants and shops nearby. An excellent pool & gym and public library minutes away.

Maintained garden with patio, BBQ and fireplace.  Desk, chair and high speed wifi available for home working.  Equipment for younger children provided on request."
https://housinganywhere.com/room/ut1288442/gb/London/cleveland-square?categories=studio-for-rent%2Capartment-for-rent&page=26,"Cleveland Square, London",GBP 5999 - GBP 6500,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 50 m²,"Located in Bayswater, one of London's most upscale neighbourhoods, this lovely apartment is situated near both Lancaster Gate and Paddington stations, providing great transport links including the Heathrow Express. Nearby attractions include Hyde Park, Marble Arch and Oxford Street. This first floor apartment offers 1 bedroom with a balcony, 1 bathroom, a living room with a terrace, a dining area and a fully-equipped kitchen. Sleeps up to 2 guests. Essentials, linen, towels, TV & WiFi provided.
..."
https://housinganywhere.com/room/ut1458591/gb/London/crookham-road?categories=studio-for-rent%2Capartment-for-rent&page=26,"Crookham Road, London",GBP 6600,0,now,GBP 1000,1 month,Furnished,Long term,Entire house,2 bedrooms,2,Property: 110 m²,"This lovely two-bedroom house in Fulham Town is ideal for families and friends. It has everything you need for a pleasant stay. The property is close to various attractions (e.g. Fulham Palace, Craven Cottage), good restaurants and shops, and the Parsons Green station is just 5-mins away, so guests can easily travel and explore the city!

The space
Welcome to our house!

This house is designed with an open living room. The living room features a large sofa, a flat-screen smart TV and a bookshelf..."
https://housinganywhere.com/room/ut1469954/gb/London/chepstow-road?categories=studio-for-rent%2Capartment-for-rent&page=26,"Chepstow Road, London",GBP 7155,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 78 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This two-bedroom apartment is situated in the idyllic area of Notting Hill just 3 minutes’ walk from the local cafes and restaurants. The property is also just 900 metres from Notting Hill Gate, Bayswater and Royal Oak Tube Stations, making this property the perfect location for your stay in London.
 
This maisonette apartment can co..."
https://housinganywhere.com/room/ut1455701/gb/London/cromwell-road?categories=studio-for-rent%2Capartment-for-rent&page=26,"Cromwell Road, London",GBP 5270 - GBP 7670,0,now,GBP 0,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 68 m²,"These impressive 68m2 apartments sleep 4, with the added bonus of two modern bathrooms – ideal for busy mornings.

Sleep peacefully with a UK king-size bed in one room, and a double in the other. Rest easy with blackout curtains in both bedrooms.

Work comfortably at the large table that serves as both desk and dining space. Plus, you’ll have super-fast, privately secured Wi-Fi and a smart TV for screen-mirroring.

Live efficiently with two bathrooms, a large and homely living space for hosting,..."
https://housinganywhere.com/room/ut1459613/gb/London/finborough-road?categories=studio-for-rent%2Capartment-for-rent&page=26,"Finborough Road, London",GBP 4953 - GBP 8730,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 80 m²,"Nestled in one of London's most prestigious neighbourhoods, our 80 sqm two-bedroom retreat offers a harmonious blend of modern luxury and timeless charm, making it the perfect sanctuary for your stay. With plenty of attractions, restaurants and shops nearby and easy access to West Brompton & Earls Court metro station (both are a 6-minute walk away), guests can easily travel and explore the city!

The space
Welcome to my apartment!

Located on the lower ground floor via stairs, our apartment prov..."
https://housinganywhere.com/room/ut1449423/gb/London/wardour-street?categories=studio-for-rent%2Capartment-for-rent&page=26,"Wardour Street, London",GBP 5297 - GBP 9619,0,now,GBP 350,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 53 m²,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

This Wardour Street studio boasts an incredible locale, situated adjacent to London’s famous Chinatown Gate - an absolute gamechanger for those looking to be based in the fun, lively neighbourhood of Soho. The spacious ‘Manhattan style’ studio itself retains homely furnishings that make it a great space to return to after a long day exploring, or working in C..."
https://housinganywhere.com/room/ut1236389/gb/London/queensborough-terrace?categories=studio-for-rent%2Capartment-for-rent&page=27,"Queensborough Terrace, London",€7791,0,now,€7791,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 86 m²,"Experience living in the heart and center of London with this cozy 2-bedroom, 86 sqm apartment located on (hidden)ment level of a safe and secure residential building without an elevator located by Notting Hill.

There is a space that can be used as a living, dining or home office area. It is furnished with a double sofa bed, flat-screen Smart TV and a dining table and chairs. The flat comes with a high-speed Wi-Fi connection so you can stay in touch with family and friends, check your emails or..."
https://housinganywhere.com/room/ut1469996/gb/London/queen-s-gate-gardens?categories=studio-for-rent%2Capartment-for-rent&page=27,"Queen's Gate Gardens, London",GBP 6697,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 98 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

 Property
This two-bedroom apartment is situated in the idyllic area of South Kensington. The property is also just 400 metres from Gloucester Road Underground Station making this property the perfect location for your stay in London.

Located on the lower ground floor, this beautiful Central London flat can comfortably accommodate up to four..."
https://housinganywhere.com/room/ut1449390/gb/London/langtry-road?categories=studio-for-rent%2Capartment-for-rent&page=27,"Langtry Road, London",GBP 5922 - GBP 9221,0,now,GBP 350,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 41 m²,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

Experience quintessential London living in this tastefully curated, period apartment located on a peaceful, leafy side street between Maida Vale and St John's Wood.

The Space:
The apartment consists of one bedroom, an unusually large living/dining room, a separate kitchen and a bathroom with bathtub. There is a 55"" 4K smart TV with all the essential streamin..."
https://housinganywhere.com/room/ut1289765/gb/London/cluny-place?categories=studio-for-rent%2Capartment-for-rent&page=27,"Cluny Place, London",GBP 5000 - GBP 7500,0,now,GBP 1500,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 83 m²,"✔ Vibrant flat located near Borough Market & bustling Bermondsey Street
✔ 900 ft2 / 83 m2
✔ 2 bedrooms
✔ 2 bathrooms
✔ Well-equipped kitchen with all necessary appliances
✔ Charming balcony with delightful city views
✔ 6-minute walk to the Fashion and Textile Museum
✔ 12-minute walk to Tower Bridge
✔ Very Fast (100–500 Mbps) WiFi Speed
✔ 11-minute walk to London Bridge Train Station & The Shard
✔ An extensive area guide is provided & we are available 24/7
✔ Essentials, linens, towels & WiFi are ..."
https://housinganywhere.com/room/ut1432379/gb/London/richmond-mews?categories=studio-for-rent%2Capartment-for-rent&page=27,"Richmond Mews, London",GBP 6600,0,now,GBP 500,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 56 m²,"💢💢💢💢

This stylish open plan 2 bedroom, 2 bathroom 'New York style' loft apartment is situated in the most desirable apartment block in Soho between two of Soho's most iconic streets, Dean St. and Wardour St. Perfect for small groups or families wishing to explore some of London's most vibrant areas or looking to relax within a contemporary, central London apartment.

The main living area/hallway and secondary bedroom can be opened up as one large space, or shut off to separate rooms by usin..."
https://housinganywhere.com/room/ut1477094/gb/London/strode-road?categories=studio-for-rent%2Capartment-for-rent&page=27,"Strode Road, London",GBP 6867,0,now,GBP 500,1 month,Furnished,Long term,Entire house,3 bedrooms,1,Property: 76 m²,"Situated in the heart of East London, known for its diverse culture and lively atmosphere, our 76 sqm house provides an authentic experience of East London's dynamic lifestyle. With plenty of restaurants and shops nearby and easy access to Wanstead Park overground (a 6-minute walk), guests can easily travel and explore the city!

Welcome to my house!

Our three-bedroom home is a gem in the heart of  East London. Enjoy the comfort of a well-appointed home while being surrounded by a mix of cultur..."
https://housinganywhere.com/room/ut1483107/gb/London/westferry-circus?categories=studio-for-rent%2Capartment-for-rent&page=27,"Westferry Circus, London",GBP 6759 - GBP 9999,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 83 m²,"We are thrilled to introduce your dream two-bedroom apartment situated on the 3rd floor of the
exclusive Canary Riverside portered secure development. With direct views of the river from the
bedrooms and living room overlooking the Canary Wharf Pier, two minutes away, you can take an
Uber Boat is direct to many of London’s top tourist attractions. This residence is not just a place to stay;
it offers an unparalleled lifestyle, a wealth of amenities, and a prime location in the vibrant heart of
C..."
https://housinganywhere.com/room/ut1455959/gb/London/marlow-court?categories=studio-for-rent%2Capartment-for-rent&page=27,"Marlow Court, London",GBP 5000 - GBP 7000,0,now,GBP 0,1 month,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 70 m²,"A spacious 3 bedroom luxury apartment in Willesden. The apartment is a short walk away from shops, bars and restaurants in Willesden Green and only 7 mins from Willesden Green Station! The flat is the perfect base for exploring central London with stations such as Baker Street, Bond Street and Green Park only 15-25 mins away. The apartment sleeps 8 with two king bedrooms, one with an ensuite, one queen bedroom, a large living and dining area with a sofa bed and a modern fully-equipped kitchen."
https://housinganywhere.com/room/ut1446537/gb/London/exeter-road?categories=studio-for-rent%2Capartment-for-rent&page=27,"Exeter Road, London",€7213,0,now,3 months,1 month,Furnished,Long term,Entire house,2 bedrooms,2,Property: 82 m²,"About this space
SUMMARY:
• Attractive and luxurious 2-bed apartment • Sleeps up to 5 in 2 bedrooms and on sofa bed • Smart dual aspect lounge and dining area • Separate kitchen with modern appliances • 2 beautifully presented bedrooms with wardrobe storage • Access to communal on-site fitness centre and rooftop terrace (by appointment) • Great location close to shops, restaurants and tube • Ideal for corporate/contractor stays • Book today to avoid missing out! • Discounts for stays of 1 week +..."
https://housinganywhere.com/room/ut1401140/gb/London/white-church-lane?categories=studio-for-rent%2Capartment-for-rent&page=27,"White Church Lane, London",€9000,0,now,Rent,€0,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 55 m²,"Your Luxury Aparthotel in the City of London!

Each of our individually designed apartments is perfect for a slightly longer stay or those looking for a little extra space to unwind after a busy day. Relax in a separate living space incorporating a fully fitted kitchen, dining area and living room before you retreat to your bedroom. Each room also has a sofa bed that can be pulled out to provide an extra bed if required.

Every one of our properties creates a beautiful space that radiates style ..."
https://housinganywhere.com/room/ut1494524/gb/London/macklin-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Macklin Street, London",GBP 5521 - GBP 10050,0,now,GBP 0,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 41 m²,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

Located on a quiet street just off Shaftesbury Avenue (and its famous theatre), this 1 bedroom apartment wedged between Covent Garden and Holborn serves guests as a convenient, welcoming London home.

The Space:
Located in the theatre district of Covent Garden, this bright and contemporary one bedroom apartment found on the 8th floor of a well-maintained secu..."
https://housinganywhere.com/room/ut1458602/gb/London/harcourt-terrace?categories=studio-for-rent%2Capartment-for-rent&page=27,"Harcourt Terrace, London",GBP 4685 - GBP 8768,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 70 m²,"Immerse yourself in London's Redcliffe neighbourhood in our exquisite 70 sqm two-bedroom apartment near many iconic attractions such as the Natural History Museum, Victoria and Albert Museum, and many more! Indulge in shopping, dining, and the serene beauty of Kensington Gardens and Battersea Park or explore the city easily with Earls Court Station, just a 10 minutes walk.

Welcome to my apartment!

Please note the home is on the third floor via stairs (there is no lift). 

Nestled in the charmi..."
https://housinganywhere.com/room/ut1464539/gb/London/wells-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Wells Street, London",GBP 5000 - GBP 7100,0,now,GBP 0,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 30 m²,"Lovely and modern 2 bed apartment in Fitzrovia, right in the heart of London, it is within 7 mins away from Oxford Circus, Tottenham Court Road and Goodge Street stations. You can get to popular bars, restaurants and shops in central London in minutes with Soho, Oxford Street, Regent's Park and Mayfair nearby!

The apartment consists of a double and single bedroom, a fully equipped kitchen and a comfy living room where you can enjoy Netflix and dine on the dining table."
https://housinganywhere.com/room/ut1287870/gb/London/bonchurch-road?categories=studio-for-rent%2Capartment-for-rent&page=27,"Bonchurch Road, London",GBP 4500 - GBP 10000,0,now,GBP 1500,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 74 m²,"✔ Elegant flat nicely positioned in Ladbroke Grove
✔ 800 ft2 | 74 m2
✔ 2 bedrooms
✔ 2 bathrooms
✔ Well-equipped kitchen 
✔ Charming balcony with a city view
✔ Free parking
✔ 12-minute walk to Portobello Road
✔ 6-minute walk to Portobello Road Market
✔ 10-minute walk to Westbourne Park Station
✔ Perfect for those wanting to explore the eclectic mix of Victorian, Edwardian & modern architecture 
✔ The area nearby is home to some of London's best green spaces

The space
⭐ 2 bedrooms
— the first bed..."
https://housinganywhere.com/room/ut1452738/gb/London/pitfield-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Pitfield Street, London",GBP 7000 - GBP 9000,0,now,12 months,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 70 m²,"This stunning two-bedroom apartment features a spacious terrace and has contemporary furnishings throughout. The modern living area includes a sofa bed to accommodate additional guests and opens onto a balcony. An open-plan dining and kitchen area has all the necessary utensils and crockery. Fully tiled, the luxurious shower room has all the essential amenities. Both bedrooms have comfortable king-size beds, ample storage space, and Smart TVs. Accessed through a bedroom, the expansive furnished ..."
https://housinganywhere.com/room/ut1386105/gb/Walton-on-Thames/colne-drive?categories=studio-for-rent%2Capartment-for-rent&page=27,"Colne Drive, London",GBP 5500,0,now,6 months,1 month,Furnished,Long term,Entire house,3 bedrooms,1,Property: 91 m²,"Newly refurbished home! Nestled on a tranquil and scenic field, minutes from the iconic Hampton Court Palace and close to Walton-on-Thames high street, this interior designed house with it's modern accents has a fantastic south-facing garden for sun lovers. 

5 mins walk to Hersham stn-fast trains to Waterloo in 28 mins, Wimbledon in 15 mins. 5 mins walk to Hersham Park features a newly revamped children’s play area and cafe. 

Designed with families in mind, but also great for business travelle..."
https://housinganywhere.com/room/ut1337209/gb/London/lower-thames-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Lower Thames Street, London",GBP 6270,0,now,GBP 0,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 53 m²,"Settle into your luxury one-bedroom apartment in the heart of London, after a busy day of business or touring the city; there’s no better way to unwind than with the views of the River Thames and the historic Tower of London.

The apartment provides a comfortable living environment with a gorgeous gallery-style kitchen, equipped with everything you’ll need. The master bedroom includes a king-size bed and plenty of wardrobe and storage space. You’ll have access to a separate entrance to your bedr..."
https://housinganywhere.com/room/ut1452748/gb/London/pitfield-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Pitfield Street, London",GBP 6500 - GBP 8500,0,now,12 months,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 62 m²,"This beautiful residence features two bedrooms with floor-to-ceiling windows, modern furniture, and a balcony. Both bedrooms are equipped with Smart TVs, ample wardrobe space, and comfortable king-sized beds. The living area is decorated with vibrant and modern accents and a large Smart TV. Leading from there, the open-plan dining and kitchen area has all the necessary utensils and crockery. The luxurious shower room is fully tiled and includes all essential amenities."
https://housinganywhere.com/room/ut933370/gb/London/charlotte-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Charlotte Street, London",GBP 7153,0,now,GBP 7153,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 50 m²,"Experience living in the heart and center of London with this modern and spacious 1-bedroom, 50 sqm apartment located on the third floor of a safe and secure residential building without a lift. Feel at home with this (hidden) fully furnished flat located by Fitzrovia.

There is a space that can be used as a living, dining or home office area. It is furnished with a sofa bed, flat-screen TV and a dining table and chairs. The flat comes with a high-speed Wi-Fi connection so you can stay in touch ..."
https://housinganywhere.com/room/ut1014277/gb/London/tottenham-court-road?categories=studio-for-rent%2Capartment-for-rent&page=27,"Tottenham Court Road, London",GBP 7166,0,now,GBP 7166,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 50 m²,"Experience living in the heart and center of London with this beautiful and modern 1-bedroom, 50 sqm apartment located on the 1st floor of a safe and secure residential building without a lift. Feel at home with this (hidden) fully furnished flat located by Fitzrovia.

There is a space that can be used as a living, dining or home office area. It is furnished with a sofa bed, flat-screen TV and a dining table and chairs. The flat comes with a high-speed Wi-Fi connection so you can stay in touch ..."
https://housinganywhere.com/room/ut1178849/gb/London/cursitor-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Cursitor Street, London",GBP 7172,0,now,GBP 7172,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 67 m²,"Experience living in the heart and center of London with this comfotable 2-bedroom, 67 sqm apartment located on the 2nd floor of a safe and secure residential building without an elevator located by Holborn.

There is a space that can be used as a living, dining or home office area. It is furnished with a double sofa bed, flat-screen Smart TV and a dining table and chairs. The flat comes with a high-speed Wi-Fi connection so you can stay in touch with family and friends, check your emails or str..."
https://housinganywhere.com/room/ut1458536/gb/London/percy-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Percy Street, London",GBP 5219 - GBP 8768,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 52 m²,"Located on the third floor via stairs only, this beautiful home is near many hotspots such as Oxford Street, London University, the British Museum, and many more, with great transport links. Can comfortably accommodate up to 4 guests, perfect for families or a small group of friends

The space
NO WIFI IN THE HOME. Please do not book if you require WiFi as you will not be compensated.

Welcome to my home!

Looking for a trendy place to stay in London? This is a third-floor flat in a Regency-Era b..."
https://housinganywhere.com/room/ut1458598/gb/London/kinburn-street?categories=studio-for-rent%2Capartment-for-rent&page=27,"Kinburn Street, London",GBP 5068 - GBP 8768,0,now,GBP 1000,1 month,Furnished,Long term,Entire house,3 bedrooms,2,Property: 124 m²,"A sunny home with an industrial twist, filled with rich autumnal colours and a small terrace with high fences for privacy. Situated in historically rich Rotherhithe, and is ideal for small groups of friends and families wanting to be within central London but prefer somewhere laidback. Overground is just 6 minutes away by foot at Rotherhithe.

The space
Welcome!

A sunny 124 m2 home, fully furnished with all necessary amenities for a comfortable stay. It features a slight-industrial decor, payin..."
https://housinganywhere.com/room/ut950499/gb/London/tottenham-court-road?categories=studio-for-rent%2Capartment-for-rent&page=27,"Tottenham Court Road, London",GBP 7219,0,now,GBP 7219,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 50 m²,"Experience living in the heart and center of London with this spacious and modern 1-bedroom, 50 sqm apartment located on the second floor of a safe and secure residential building without a lift. Feel at home with this (hidden) fully furnished flat located by Fitzrovia.

There is a space that can be used as a living, dining or home office area. It is furnished with a sofa bed, flat-screen TV and a dining table and chairs. The flat comes with a high-speed Wi-Fi connection so you can stay in touc..."
https://housinganywhere.com/room/ut1350749/gb/London/rosebery-avenue?categories=studio-for-rent%2Capartment-for-rent&page=28,"Rosebery Avenue, London",€9000,0,now,€0,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 53 m²,"One-of-a-kind opportunity to live in this outstanding apartment!

This is a Two Bedroom Suite with a City View.

58 suites housed in a beautifully restored Victorian red brick building in London’s original Little Italy - now a stylish and sophisticated aparthotel.

This is a suite in an aparthotel. You will be able to avail all the facilities of the aparthotel. The monthly rent mentioned is merely a guide rate. Once you send a booking request, I will be happy to get back to you with a final rent..."
https://housinganywhere.com/room/ut1458559/gb/London/elvaston-place?categories=studio-for-rent%2Capartment-for-rent&page=28,"Elvaston Place, London",GBP 6891 - GBP 7366,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 78 m²,"This well-designed two-bedroom apartment is in the heart of Kensington and is ideal for families, friends, and couples. With all the amenities for a splendid stay and plenty of restaurants and cafés nearby, you'll be able to relax and enjoy the wonderful city of London. The apartment can comfortably sleep up to 6 guests and is just ten minutes from Gloucester Road metro station.

The space
Welcome to my home! Please note the washing machine does not work.

Please note there are ongoing building ..."
https://housinganywhere.com/room/ut1449439/gb/London/st-george-s-drive?categories=studio-for-rent%2Capartment-for-rent&page=28,"St George's Drive, London",GBP 6500,0,now,GBP 300,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 30 m²,"A lovely 2-bed apartment in Victoria with spectacular views of central London. Right in the heart of London, it is 5 mins away from Victoria station. You can get to popular bars, restaurants and shops in central London in mins with Hyde Park, St.James’ Park and Buckingham Palace also close by!

The apartment consists of one large double bedroom, another smaller bedroom and an open plan living and kitchen area, with a sofa bed where you can enjoy Netflix and great views of London."
https://housinganywhere.com/room/ut1443630/gb/London/bush-grove?categories=studio-for-rent%2Capartment-for-rent&page=28,"Bush Grove, London",€8850,0,now,5 months,1 month,Furnished,Long term,Entire house,3 bedrooms,2,Property: 89 m²,"== Book your stay at Kingsbury today!== 
A self-catering luxury 3 double bedroom 2 bathroom house equidistant from Kingsbury and Wembley Park tube stations. You will enjoy the property due to its prime location, modern amenities, and versatility in accommodating various groups. It combines comfort, convenience, and value, making it an attractive choice for those seeking short-term or extended stays in London.

Luxurious and the property has been recently refurbished, featuring a newly extended k..."
https://housinganywhere.com/room/ut1487890/gb/London/blenheim-terrace?categories=studio-for-rent%2Capartment-for-rent&page=28,"Blenheim Terrace, London",GBP 5922 - GBP 11709,0,now,GBP 0,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 40 m²,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

A unique apartment located in the heart of St John's Wood. Brand new and beautifully appointed, this lower ground flat is ideally designed for hybrid working with a separate office space that doubles as a single bedroom.

Guest Access:
Guests have exclusive access to this apartment.

The Neighborhood:
Idyllic, historic, affluent are some of the few accurate a..."
https://housinganywhere.com/room/ut1459200/gb/London/blenheim-terrace?categories=studio-for-rent%2Capartment-for-rent&page=28,"Blenheim Terrace, London",GBP 5922 - GBP 11709,0,now,GBP 0,1 month,Space for 2 people,Long term,Entire apartment,1 bedroom,2,Furnished,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

A beautiful, warm one-bedroom penthouse with terrace in St John's Wood, filled with natural light and minutes away from central London transport links.

The Space:
This third floor apartment has a spacious living area with a large sofa, HDTV and dining area. The kitchen is kitted out with high-spec appliances, and the bathroom has a lovely rainfall walk-in sh..."
https://housinganywhere.com/room/ut1488947/gb/London/boundary-road?categories=studio-for-rent%2Capartment-for-rent&page=28,"Boundary Road, London",GBP 8900,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 63 m²,"💢💢💢

This beautiful two-bed, two-bath apartment is in a much-desired area of London, immortalised by that zebra crossing by the Beatles. It is a stunningly designed apartment with two comfortable bedrooms and a large study. The open-plan living area provides ample space for a stay filled with comfort and a private garden to enjoy some fresh air.

The apartment is split over the ground and lower ground floor of a converted building and has a large patio garden for guests to enjoy. There is a l..."
https://housinganywhere.com/room/ut1470078/gb/London/linden-gardens?categories=studio-for-rent%2Capartment-for-rent&page=28,"Linden Gardens, London",GBP 8417,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 96 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two-bedroom apartment is situated in the idyllic area of Notting Hill, just a 4-minute walk from Notting Hill Gate Underground Station making this property the perfect location for your stay in London.

Located on the first floor, this beautiful West London apartment can comfortably accommodate up to four people, featuring a living room,..."
https://housinganywhere.com/room/ut1458630/gb/London/upper-addison-gardens?categories=studio-for-rent%2Capartment-for-rent&page=28,"Upper Addison Gardens, London",GBP 4845 - GBP 9149,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 66 m²,"This beautiful two-bedroom apartment in West London is perfect for families looking to stay in the city centre. It has everything you need for a pleasant stay. The property is close to various attractions, good restaurants and shops, and the bus stop, Upper Addison Gardens, is just 1-minute away, so guests can easily travel and explore the city!

The space
Welcome to my apartment!

We are on the second floor via stairs.

Modern and tastefully decorated, this lovely apartment is close to various ..."
https://housinganywhere.com/room/ut1350791/gb/London/norwich-street?categories=studio-for-rent%2Capartment-for-rent&page=28,"Norwich Street, London",€9300,0,now,€0,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 54 m²,"One-of-a-kind opportunity to live in this outstanding apartment!

This is a Two Bedroom Suite.

The hotel boasts 53 modern luxury apartments, a gym, flexible office club and adjoining bar/restaurant.

This is a suite in an aparthotel. You will be able to avail all the facilities of the aparthotel. The monthly rent mentioned is merely a guide rate. Once you send a booking request, I will be happy to get back to you with a final rental price, which will include VAT.

A stone’s throw from the histo..."
https://housinganywhere.com/room/ut1494550/gb/London/old-castle-street?categories=studio-for-rent%2Capartment-for-rent&page=28,"Old Castle Street, London",GBP 5280 - GBP 9999,0,now,12 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 52 m²,"Welcome to my home!

This apartment can sleep up to 5 people comfortably.

Fitted with a comfy sofa that can be turned into a sofa-bed, you can relax in the living room after a busy day of exploring the city. The flat also has multiple windows throughout the space, allowing you to enjoy the sunlight from the comfort of your home!

The kitchen is fully equipped with essential cookware and cutleries that you will need to whip up a delicious meal. It also includes a dishwasher, a washing and dryer ..."
https://housinganywhere.com/room/ut1483157/gb/London/kensington-church-street?categories=studio-for-rent%2Capartment-for-rent&page=28,"Kensington Church Street, London",GBP 8085,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 58 m²,"Our 2-bedroom apartment offers a quintessential London experience. The area boasts a blend of historic charm and modern amenities with nearby attractions such as Kensington Palace, Hyde Park, and many more, all within walking distance. With plenty of restaurants and shops nearby and easy access to High Street Kensington station (a 7-minute walk), guests can easily travel and explore the city!

Welcome to my apartment!

Our delightful 58m2 apartment is on the 2nd floor with a lift. With its centr..."
https://housinganywhere.com/room/ut1432373/gb/London/lisson-grove?categories=studio-for-rent%2Capartment-for-rent&page=28,"Lisson Grove, London",GBP 7830,0,now,GBP 500,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 140 m²,"💢💢💢💢

This stunning Grade II listed maisonette is equipped with all you could ever need. You will be in the height of luxury with the spacious kitchen and living area, two gorgeous double bedrooms, an office, and a lovely outside area. What more could you want? To top it off, the property is situated in the heart of London, walking distance from Regent's Park and London's famous West End.

Brilliantly situated in central London, just 5 minute's walk from Marylebone underground/rail station (..."
https://housinganywhere.com/room/ut1432372/gb/London/lisson-grove?categories=studio-for-rent%2Capartment-for-rent&page=28,"Lisson Grove, London",GBP 7830,0,now,GBP 500,3 months,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 93 m²,"💢💢💢💢

This luxury Grade II-listed, 2-bedroom garden apartment in Marylebone is arranged over two floors of a Georgian house and is a perfect choice for those looking for a convenient, elegant, and contemporary home.

LOCATION
Brilliantly situated in central London, just 5 5-minute walk from Marylebone.

ACCOMMODATION
Arranged over the raised ground and garden level of a Georgian townhouse, the apartment has its own front door so you have half of a Georgian townhouse to yourself.

LOWER GROUN..."
